date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:24	46375/46375	---M--	200	added ('OK')	image/png	etag:%2265c39167-ba16%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/team-14-420x450.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/team-14-420x450.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:25	52251/52251	---M--	200	added ('OK')	image/png	etag:%2265c39156-dab5%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/product-big-4-470x324.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/product-big-4-470x324.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:25	44737/44737	---M--	200	added ('OK')	image/png	etag:%2265c39157-c388%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/product-big-5-470x324.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/product-big-5-470x324.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:25	55692/55692	---M--	200	added ('OK')	image/png	etag:%2265c39158-d98c%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/product-big-6-470x324.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/product-big-6-470x324.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:25	5434/5434	---M--	200	added ('OK')	image/png	etag:%2265c39106-1553%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/clients-1-120x114.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/clients-1-120x114.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:25	5075/5075	---M--	200	added ('OK')	image/png	etag:%2265c39108-13ee%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/clients-2-105x118.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/clients-2-105x118.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:26	5614/5614	---M--	200	added ('OK')	image/png	etag:%2265c39109-15ee%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/clients-3-111x98.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/clients-3-111x98.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:26	5592/5592	---M--	200	added ('OK')	image/png	etag:%2265c39109-160a%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/clients-4-122x92.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/clients-4-122x92.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:26	4879/4879	---M--	200	added ('OK')	image/png	etag:%2265c3910a-134a%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/clients-5-112x112.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/clients-5-112x112.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:26	35088/35088	---M--	200	added ('OK')	image/jpeg	etag:%2265c39144-891f%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/post-10-420x368.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/post-10-420x368.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:26	21794/21794	---M--	200	added ('OK')	image/jpeg	etag:%2265c39144-5522%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/post-11-420x368.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/post-11-420x368.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:27	30813/30813	---M--	200	added ('OK')	image/jpeg	etag:%2265c39145-785d%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/post-12-420x368.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/post-12-420x368.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:27	28490/28490	---M--	200	added ('OK')	image/jpeg	etag:%2265c39145-6f4e%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/post-13-420x368.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/post-13-420x368.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:27	27851/27851	---M--	200	added ('OK')	image/jpeg	etag:%2265c39146-6ccb%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/post-14-420x368.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/post-14-420x368.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:27	541/541	---M--	200	added ('OK')	image/png	etag:%2265c3910d-21d%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/gmap_marker_active.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/gmap_marker_active.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:28	598/598	---M--	200	added ('OK')	image/png	etag:%2265c39141-414%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/payment-1-45x15.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/payment-1-45x15.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:28	863/863	---M--	200	added ('OK')	image/png	etag:%2265c39142-5af%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/payment-2-46x28.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/payment-2-46x28.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:28	750/750	---M--	200	added ('OK')	image/png	etag:%2265c39142-4ef%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/payment-3-62x17.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/payment-3-62x17.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:28	731993/731993	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jun%202026%2021:34:14%20GMT	https://livedemo00.template-help.com/wt_prod-10492/theme/js/core.min.js	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/js/core.min.js	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:28	57976/57976	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jun%202026%2021:34:14%20GMT	https://livedemo00.template-help.com/wt_prod-10492/theme/js/script.js	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/js/script.js	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:30	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2017%20Jun%202026%2015:35:29%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/super/OneDrive/Escritorio/httt/www.googletagmanager.com/gtm.605445.delayed	(from https://livedemo00.template-help.com/wt_prod-10492/theme/index.html)
10:35:31	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390d0-2876e%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont3e6e.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:31	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390d0-2876e%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont.eot?	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfontd41d.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:31	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2265c390d6-12d68%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont3e6e.woff2	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:31	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2265c390d5-17ee8%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont3e6e.woff	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:32	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2265c390d4-286ac%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont3e6e.ttf	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:32	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c390d3-6d24a%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fontawesome-webfont3e6e.svg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:32	208688/208688	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390db-32f30%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont.eot?v=1.4.57	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont14e6.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:32	208688/208688	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390db-32f30%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont.eot?	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfontd41d.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:33	79756/79756	---M--	200	added ('OK')	font/woff2	etag:%2265c390e5-1378c%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont.woff2?v=1.4.57	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont14e6.woff2	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:33	102552/102552	---M--	200	added ('OK')	font/woff	etag:%2265c390e4-19098%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont.woff?v=1.4.57	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont14e6.woff	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:33	208468/208468	---M--	200	added ('OK')	application/octet-stream	etag:%2265c390e3-32e54%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont.ttf?v=1.4.57	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont14e6.ttf	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:34	42716/42716	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390cc-a6dc%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.eot	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:34	1585726/1585726	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c390e2-18323e%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont.svg?v=1.4.57	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/materialdesignicons-webfont14e6.svg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:34	21576/21576	---M--	200	added ('OK')	font/woff	etag:%2265c390cf-5448%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.woff	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.woff	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:34	42488/42488	---M--	200	added ('OK')	application/octet-stream	etag:%2265c390ce-a5f8%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.ttf	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.ttf	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:35	276911/276911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c390ce-439af%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.svg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/fl-bigmug-line.svg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/fonts.css)
10:35:35	999/999	---M--	200	added ('OK')	image/jpeg	etag:%2265c39100-40f%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-3.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-3.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:35	22759/22759	---M--	200	added ('OK')	image/jpeg	etag:%2265c39187-58e7%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/dairy-farm/promo-1-1149x474.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/dairy-farm/promo-1-1149x474.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:35	564/564	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jun%202026%2015:35:35%20GMT	https://livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-boxed.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-boxed.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:35	7141/7141	---M--	200	added ('OK')	image/jpeg	etag:%2265c39100-1be5%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-1.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-1.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:36	77436/77436	---M--	200	added ('OK')	image/jpeg	etag:%2265c390f2-12e7c%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/bg-about-1.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/bg-about-1.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:36	752/752	---M--	200	added ('OK')	image/jpeg	etag:%2265c39100-314%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-2.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/bg-pattern-2.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:36	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390d8-fb8%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/lg.eot?n1z373	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/lgd641.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:36	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265c390d8-fb8%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/lg.eot?	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/lgd41d.eot	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:37	3956/3956	---M--	200	added ('OK')	font/woff	etag:%2265c390d9-f74%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/lg.woff?n1z373	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/lgd641.woff	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:37	3880/3880	---M--	200	added ('OK')	application/octet-stream	etag:%2265c390d9-f28%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/lg.ttf?n1z373	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/lgd641.ttf	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:37	8901/8901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c390d8-22c5%22	https://livedemo00.template-help.com/wt_prod-10492/theme/fonts/lg.svg?n1z373	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/fonts/lgd641.svg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:38	2036/2036	---M--	200	added ('OK')	image/png	etag:%2265c39175-7f4%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/vimeo-play.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/vimeo-play.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:38	1265/1265	---M--	200	added ('OK')	image/png	etag:%2265c39175-4f1%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/video-play.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/video-play.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:38	3790/3790	---M--	200	added ('OK')	image/png	etag:%2265c39176-ece%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/youtube-play.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/youtube-play.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:38	4137/4137	---M--	200	added ('OK')	image/gif	etag:%2265c39120-1029%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/loading.gif	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/loading.gif	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:39	2594/2594	---M--	200	added ('OK')	image/gif	etag:%2265c390ee-1029%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/ajax-loader.gif	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/ajax-loader.gif	(from https://livedemo00.template-help.com/wt_prod-10492/theme/css/style.css)
10:35:39	368939/368939	---MCZ	200	added ('OK')	text/css	date:Wed,%2017%20Jun%202026%2015:35:39%20GMT	https://livedemo00.template-help.com/wt_prod-10492/theme/css/style-3.css	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/css/style-3.css	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:39	4110/4110	---M--	200	added ('OK')	image/png	etag:%2265c39124-101e%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/logo-default-3-314x70.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/logo-default-3-314x70.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:39	4611/4611	---M--	200	added ('OK')	image/png	etag:%2265c3912a-1216%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/logo-inverse-3-314x70.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/logo-inverse-3-314x70.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:39	33634/33634	---M--	200	added ('OK')	image/jpeg	etag:%2265c391b5-8362%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/slide-1.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/slide-1.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:40	53719/53719	---M--	200	added ('OK')	image/jpeg	etag:%2265c391b6-d1d7%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/slide-2.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/slide-2.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:40	55618/55618	---M--	200	added ('OK')	image/png	etag:%2265c391ae-eba0%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/index-1-399x407.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/index-1-399x407.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:40	4952/4952	---M--	200	added ('OK')	image/png	etag:%2265c391af-14f0%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-1-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-1-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:40	5355/5355	---M--	200	added ('OK')	image/png	etag:%2265c391af-162a%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-2-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-2-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:41	5435/5435	---M--	200	added ('OK')	image/png	etag:%2265c391b0-153b%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-3-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-3-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:41	4981/4981	---M--	200	added ('OK')	image/png	etag:%2265c391b2-1482%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-7-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-7-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:41	5262/5262	---M--	200	added ('OK')	image/png	etag:%2265c391b0-15ca%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-4-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-4-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:41	5773/5773	---M--	200	added ('OK')	image/png	etag:%2265c391b1-168d%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-5-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-5-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:42	5197/5197	---M--	200	added ('OK')	image/png	etag:%2265c391b1-153a%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-6-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-6-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:42	5319/5319	---M--	200	added ('OK')	image/png	etag:%2265c391b2-15e9%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-8-95x175.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-8-95x175.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:42	44339/44339	---M--	200	added ('OK')	image/jpeg	etag:%2265c3913e-ad33%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/parallax-2.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/parallax-2.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:42	23451/23451	---M--	200	added ('OK')	image/png	etag:%2265c391b3-60fe%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-big-1-470x324.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-big-1-470x324.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:43	25212/25212	---M--	200	added ('OK')	image/png	etag:%2265c391b4-627c%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-big-2-470x324.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-big-2-470x324.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:43	25307/25307	---M--	200	added ('OK')	image/png	etag:%2265c391b4-62db%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-big-3-470x324.png	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/smoothie-shop/product-big-3-470x324.png	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:43	1782/1782	---M--	200	added ('OK')	image/jpeg	etag:%2265c39173-71d%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/user-7-87x87.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/user-7-87x87.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
10:35:43	1766/1766	---M--	200	added ('OK')	image/jpeg	etag:%2265c39174-70b%22	https://livedemo00.template-help.com/wt_prod-10492/theme/images/user-8-87x87.jpg	C:/Users/super/OneDrive/Escritorio/httt/livedemo00.template-help.com/wt_prod-10492/theme/images/user-8-87x87.jpg	(from https://livedemo00.template-help.com/wt_prod-10492/theme/smoothie-shop.html)
